DATE,LEVEL,STATE_FIPS,COUNTY_FIPS,STATE_NAME,COUNTY_NAME,TOTAL_CASES,TOTAL_DEATHS,TOTAL_INFECTED_PER_100K,TOTAL_DEATHS_PER_100K,NEW_CASES,NEW_DEATHS,AVG_NEW_CASES,AVG_NEW_DEATHS,AVG_INFECTION_RATE,AVG_DEATH_RATE,LATEST_DATA_IND,POPULATION
2020-03-30,County,13,143,Georgia,Haralson,4,0,13.426423200859292,0,2,0,NA,NA,NA,NA,0,29792
2020-03-31,County,13,143,Georgia,Haralson,5,0,16.783029001074112,0,1,0,NA,NA,NA,NA,0,29792
2020-04-01,County,13,143,Georgia,Haralson,6,0,20.13963480128894,0,1,0,0.8571428571428571,0,0.14285714285714285,0,0,29792
2020-04-02,County,13,143,Georgia,Haralson,6,0,20.13963480128894,0,0,0,0.7142857142857143,0,0.11904761904761905,0,1,29792
2020-03-23,County,13,145,Georgia,Harris,1,0,2.8380065841752753,0,1,0,NA,NA,NA,NA,0,35236
2020-03-24,County,13,145,Georgia,Harris,1,0,2.8380065841752753,0,0,0,NA,NA,NA,NA,0,35236
2020-03-25,County,13,145,Georgia,Harris,1,0,2.8380065841752753,0,0,0,NA,NA,NA,NA,0,35236
2020-03-26,County,13,145,Georgia,Harris,1,0,2.8380065841752753,0,0,0,NA,NA,NA,NA,0,35236
2020-03-27,County,13,145,Georgia,Harris,1,0,2.8380065841752753,0,0,0,NA,NA,NA,NA,0,35236
2020-03-28,County,13,145,Georgia,Harris,2,0,5.676013168350551,0,1,0,NA,NA,NA,NA,0,35236
2020-03-29,County,13,145,Georgia,Harris,3,0,8.514019752525826,0,1,0,0.42857142857142855,0,0.14285714285714285,0,0,35236
2020-03-30,County,13,145,Georgia,Harris,4,0,11.352026336701101,0,1,0,0.42857142857142855,0,0.10714285714285714,0,0,35236
2020-03-31,County,13,145,Georgia,Harris,3,0,8.514019752525826,0,-1,0,0.2857142857142857,0,0.09523809523809523,0,0,35236
2020-04-01,County,13,145,Georgia,Harris,3,0,8.514019752525826,0,0,0,0.2857142857142857,0,0.09523809523809523,0,0,35236
2020-04-02,County,13,145,Georgia,Harris,5,0,14.190032920876376,0,2,0,0.5714285714285714,0,0.11428571428571428,0,1,35236
2020-03-27,County,13,147,Georgia,Hart,1,0,3.8160656363289447,0,1,0,NA,NA,NA,NA,0,26205
2020-03-28,County,13,147,Georgia,Hart,1,0,3.8160656363289447,0,0,0,NA,NA,NA,NA,0,26205
2020-03-29,County,13,147,Georgia,Hart,1,0,3.8160656363289447,0,0,0,NA,NA,NA,NA,0,26205
2020-03-30,County,13,147,Georgia,Hart,2,0,7.632131272657889,0,1,0,NA,NA,NA,NA,0,26205
2020-03-31,County,13,147,Georgia,Hart,4,0,15.264262545315779,0,2,0,NA,NA,NA,NA,0,26205
2020-04-01,County,13,147,Georgia,Hart,4,0,15.264262545315779,0,0,0,NA,NA,NA,NA,0,26205
2020-04-02,County,13,147,Georgia,Hart,3,0,11.448196908986835,0,-1,0,0.42857142857142855,0,0.14285714285714285,0,1,26205
2020-03-20,County,13,149,Georgia,Heard,1,0,8.387150884844418,0,1,0,NA,NA,NA,NA,0,11923
2020-03-21,County,13,149,Georgia,Heard,1,0,8.387150884844418,0,0,0,NA,NA,NA,NA,0,11923
2020-03-22,County,13,149,Georgia,Heard,1,0,8.387150884844418,0,0,0,NA,NA,NA,NA,0,11923
2020-03-23,County,13,149,Georgia,Heard,1,0,8.387150884844418,0,0,0,NA,NA,NA,NA,0,11923
2020-03-24,County,13,149,Georgia,Heard,1,1,8.387150884844418,8.387150884844418,0,1,NA,NA,NA,NA,0,11923
2020-03-25,County,13,149,Georgia,Heard,1,1,8.387150884844418,8.387150884844418,0,0,NA,NA,NA,NA,0,11923
2020-03-26,County,13,149,Georgia,Heard,1,1,8.387150884844418,8.387150884844418,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,11923
2020-03-27,County,13,149,Georgia,Heard,1,1,8.387150884844418,8.387150884844418,0,0,0,0.14285714285714285,0,0.14285714285714285,0,11923
2020-03-28,County,13,149,Georgia,Heard,1,1,8.387150884844418,8.387150884844418,0,0,0,0.14285714285714285,0,0.14285714285714285,0,11923
2020-03-29,County,13,149,Georgia,Heard,1,1,8.387150884844418,8.387150884844418,0,0,0,0.14285714285714285,0,0.14285714285714285,0,11923
2020-03-30,County,13,149,Georgia,Heard,1,1,8.387150884844418,8.387150884844418,0,0,0,0.14285714285714285,0,0.14285714285714285,0,11923
2020-03-31,County,13,149,Georgia,Heard,1,1,8.387150884844418,8.387150884844418,0,0,0,0,0,0,0,11923
2020-04-01,County,13,149,Georgia,Heard,2,1,16.774301769688837,8.387150884844418,1,0,0.14285714285714285,0,0.07142857142857142,0,0,11923
2020-04-02,County,13,149,Georgia,Heard,2,1,16.774301769688837,8.387150884844418,0,0,0.14285714285714285,0,0.07142857142857142,0,1,11923
2020-03-13,County,13,151,Georgia,Henry,1,0,0.4263283325019931,0,1,0,NA,NA,NA,NA,0,234561
2020-03-14,County,13,151,Georgia,Henry,1,0,0.4263283325019931,0,0,0,NA,NA,NA,NA,0,234561
2020-03-15,County,13,151,Georgia,Henry,1,0,0.4263283325019931,0,0,0,NA,NA,NA,NA,0,234561
2020-03-16,County,13,151,Georgia,Henry,2,0,0.8526566650039862,0,1,0,NA,NA,NA,NA,0,234561
2020-03-17,County,13,151,Georgia,Henry,2,0,0.8526566650039862,0,0,0,NA,NA,NA,NA,0,234561
2020-03-18,County,13,151,Georgia,Henry,2,0,0.8526566650039862,0,0,0,NA,NA,NA,NA,0,234561
2020-03-19,County,13,151,Georgia,Henry,3,0,1.2789849975059793,0,1,0,0.42857142857142855,0,0.14285714285714285,0,0,234561
2020-03-20,County,13,151,Georgia,Henry,6,0,2.5579699950119585,0,3,0,0.7142857142857143,0,0.11904761904761905,0,0,234561
2020-03-21,County,13,151,Georgia,Henry,7,1,2.9842983275139514,0.4263283325019931,1,1,0.8571428571428571,0.14285714285714285,0.12244897959183673,0.02040816326530612,0,234561
2020-03-22,County,13,151,Georgia,Henry,7,1,2.9842983275139514,0.4263283325019931,0,0,0.8571428571428571,0.14285714285714285,0.12244897959183673,0.02040816326530612,0,234561
2020-03-23,County,13,151,Georgia,Henry,9,1,3.8369549925179376,0.4263283325019931,2,0,1,0.14285714285714285,0.1111111111111111,0.015873015873015872,0,234561
2020-03-24,County,13,151,Georgia,Henry,13,1,5.54226832252591,0.4263283325019931,4,0,1.5714285714285714,0.14285714285714285,0.12087912087912088,0.010989010989010988,0,234561
2020-03-25,County,13,151,Georgia,Henry,20,1,8.526566650039861,0.4263283325019931,7,0,2.5714285714285716,0.14285714285714285,0.1285714285714286,0.007142857142857143,0,234561
2020-03-26,County,13,151,Georgia,Henry,29,1,12.3635216425578,0.4263283325019931,9,0,3.7142857142857144,0.14285714285714285,0.12807881773399016,0.0049261083743842365,0,234561
2020-03-27,County,13,151,Georgia,Henry,44,1,18.758446630087697,0.4263283325019931,15,0,5.428571428571429,0.14285714285714285,0.12337662337662338,0.0032467532467532465,0,234561
2020-03-28,County,13,151,Georgia,Henry,50,1,21.316416625099656,0.4263283325019931,6,0,6.142857142857143,0,0.12285714285714286,0,0,234561
2020-03-29,County,13,151,Georgia,Henry,56,2,23.87438662011161,0.8526566650039862,6,1,7,0.14285714285714285,0.125,0.002551020408163265,0,234561
2020-03-30,County,13,151,Georgia,Henry,68,2,28.99032661013553,0.8526566650039862,12,0,8.428571428571429,0.14285714285714285,0.12394957983193278,0.0021008403361344537,0,234561
2020-03-31,County,13,151,Georgia,Henry,86,2,36.6642365951714,0.8526566650039862,18,0,10.428571428571429,0.14285714285714285,0.1212624584717608,0.0016611295681063121,0,234561
2020-04-01,County,13,151,Georgia,Henry,95,2,40.50119158768934,0.8526566650039862,9,0,10.714285714285714,0.14285714285714285,0.11278195488721804,0.0015037593984962405,0,234561
2020-04-02,County,13,151,Georgia,Henry,115,2,49.0277582377292,0.8526566650039862,20,0,12.285714285714286,0.14285714285714285,0.10683229813664596,0.0012422360248447203,1,234561
2020-03-18,County,13,153,Georgia,Houston,1,0,0.6334606589257774,0,1,0,NA,NA,NA,NA,0,157863
2020-03-19,County,13,153,Georgia,Houston,1,0,0.6334606589257774,0,0,0,NA,NA,NA,NA,0,157863
2020-03-20,County,13,153,Georgia,Houston,1,0,0.6334606589257774,0,0,0,NA,NA,NA,NA,0,157863
2020-03-21,County,13,153,Georgia,Houston,1,0,0.6334606589257774,0,0,0,NA,NA,NA,NA,0,157863
2020-03-22,County,13,153,Georgia,Houston,1,0,0.6334606589257774,0,0,0,NA,NA,NA,NA,0,157863
2020-03-23,County,13,153,Georgia,Houston,1,0,0.6334606589257774,0,0,0,NA,NA,NA,NA,0,157863
2020-03-24,County,13,153,Georgia,Houston,5,0,3.167303294628887,0,4,0,0.7142857142857143,0,0.14285714285714285,0,0,157863
2020-03-25,County,13,153,Georgia,Houston,6,0,3.8007639535546645,0,1,0,0.7142857142857143,0,0.11904761904761905,0,0,157863
2020-03-26,County,13,153,Georgia,Houston,9,0,5.701145930331997,0,3,0,1.1428571428571428,0,0.12698412698412698,0,0,157863
2020-03-27,County,13,153,Georgia,Houston,10,1,6.334606589257774,0.6334606589257774,1,1,1.2857142857142858,0.14285714285714285,0.1285714285714286,0.014285714285714285,0,157863
2020-03-28,County,13,153,Georgia,Houston,13,1,8.234988566035106,0.6334606589257774,3,0,1.7142857142857142,0.14285714285714285,0.13186813186813187,0.010989010989010988,0,157863
2020-03-29,County,13,153,Georgia,Houston,15,1,9.501909883886661,0.6334606589257774,2,0,2,0.14285714285714285,0.13333333333333333,0.009523809523809523,0,157863
2020-03-30,County,13,153,Georgia,Houston,26,2,16.469977132070213,1.2669213178515548,11,1,3.5714285714285716,0.2857142857142857,0.13736263736263737,0.010989010989010988,0,157863
2020-03-31,County,13,153,Georgia,Houston,30,3,19.003819767773322,1.9003819767773322,4,1,3.5714285714285716,0.42857142857142855,0.11904761904761905,0.014285714285714285,0,157863
2020-04-01,County,13,153,Georgia,Houston,44,5,27.872268992734206,3.167303294628887,14,2,5.428571428571429,0.7142857142857143,0.12337662337662338,0.016233766233766236,0,157863
2020-04-02,County,13,153,Georgia,Houston,49,5,31.039572287363093,3.167303294628887,5,0,5.714285714285714,0.7142857142857143,0.11661807580174928,0.01457725947521866,1,157863
2020-03-24,County,13,155,Georgia,Irwin,1,0,10.620220900594733,0,1,0,NA,NA,NA,NA,0,9416
2020-03-25,County,13,155,Georgia,Irwin,2,0,21.240441801189466,0,1,0,NA,NA,NA,NA,0,9416
2020-03-26,County,13,155,Georgia,Irwin,3,0,31.860662701784197,0,1,0,NA,NA,NA,NA,0,9416
2020-03-27,County,13,155,Georgia,Irwin,3,0,31.860662701784197,0,0,0,NA,NA,NA,NA,0,9416
2020-03-28,County,13,155,Georgia,Irwin,3,0,31.860662701784197,0,0,0,NA,NA,NA,NA,0,9416
2020-03-29,County,13,155,Georgia,Irwin,3,0,31.860662701784197,0,0,0,NA,NA,NA,NA,0,9416
2020-03-30,County,13,155,Georgia,Irwin,3,0,31.860662701784197,0,0,0,0.42857142857142855,0,0.14285714285714285,0,0,9416
2020-03-31,County,13,155,Georgia,Irwin,3,0,31.860662701784197,0,0,0,0.2857142857142857,0,0.09523809523809523,0,0,9416
2020-04-01,County,13,155,Georgia,Irwin,5,0,53.10110450297366,0,2,0,0.42857142857142855,0,0.08571428571428572,0,0,9416
2020-04-02,County,13,155,Georgia,Irwin,5,0,53.10110450297366,0,0,0,0.2857142857142857,0,0.05714285714285714,0,1,9416
2020-03-25,County,13,157,Georgia,Jackson,1,0,1.3702947504008112,0,1,0,NA,NA,NA,NA,0,72977
2020-03-26,County,13,157,Georgia,Jackson,2,0,2.7405895008016223,0,1,0,NA,NA,NA,NA,0,72977
2020-03-27,County,13,157,Georgia,Jackson,2,0,2.7405895008016223,0,0,0,NA,NA,NA,NA,0,72977
2020-03-28,County,13,157,Georgia,Jackson,2,0,2.7405895008016223,0,0,0,NA,NA,NA,NA,0,72977
2020-03-29,County,13,157,Georgia,Jackson,2,0,2.7405895008016223,0,0,0,NA,NA,NA,NA,0,72977
2020-03-30,County,13,157,Georgia,Jackson,2,0,2.7405895008016223,0,0,0,NA,NA,NA,NA,0,72977
2020-03-31,County,13,157,Georgia,Jackson,8,0,10.96235800320649,0,6,0,1.1428571428571428,0,0.14285714285714285,0,0,72977
2020-04-01,County,13,157,Georgia,Jackson,10,0,13.702947504008112,0,2,0,1.2857142857142858,0,0.1285714285714286,0,0,72977
2020-04-02,County,13,157,Georgia,Jackson,11,0,15.073242254408923,0,1,0,1.2857142857142858,0,0.1168831168831169,0,1,72977
2020-03-24,County,13,159,Georgia,Jasper,1,0,7.032843378577959,0,1,0,NA,NA,NA,NA,0,14219
2020-03-25,County,13,159,Georgia,Jasper,2,0,14.065686757155918,0,1,0,NA,NA,NA,NA,0,14219
2020-03-26,County,13,159,Georgia,Jasper,2,0,14.065686757155918,0,0,0,NA,NA,NA,NA,0,14219
2020-03-27,County,13,159,Georgia,Jasper,2,0,14.065686757155918,0,0,0,NA,NA,NA,NA,0,14219
2020-03-28,County,13,159,Georgia,Jasper,2,0,14.065686757155918,0,0,0,NA,NA,NA,NA,0,14219
2020-03-29,County,13,159,Georgia,Jasper,2,0,14.065686757155918,0,0,0,NA,NA,NA,NA,0,14219
2020-03-30,County,13,159,Georgia,Jasper,2,0,14.065686757155918,0,0,0,0.2857142857142857,0,0.14285714285714285,0,0,14219
2020-03-31,County,13,159,Georgia,Jasper,2,0,14.065686757155918,0,0,0,0.14285714285714285,0,0.07142857142857142,0,0,14219
2020-04-01,County,13,159,Georgia,Jasper,2,0,14.065686757155918,0,0,0,0,0,0,0,0,14219
2020-04-02,County,13,159,Georgia,Jasper,2,0,14.065686757155918,0,0,0,0,0,0,0,1,14219
2020-03-30,County,13,161,Georgia,Jeff Davis,1,0,6.615944426066821,0,1,0,NA,NA,NA,NA,0,15115
2020-03-31,County,13,161,Georgia,Jeff Davis,1,0,6.615944426066821,0,0,0,NA,NA,NA,NA,0,15115
2020-04-01,County,13,161,Georgia,Jeff Davis,1,0,6.615944426066821,0,0,0,NA,NA,NA,NA,1,15115
2020-03-30,County,13,163,Georgia,Jefferson,1,0,6.509569066527796,0,1,0,NA,NA,NA,NA,0,15362
2020-03-31,County,13,163,Georgia,Jefferson,2,0,13.019138133055591,0,1,0,NA,NA,NA,NA,0,15362
2020-04-01,County,13,163,Georgia,Jefferson,2,0,13.019138133055591,0,0,0,NA,NA,NA,NA,0,15362
2020-04-02,County,13,163,Georgia,Jefferson,2,0,13.019138133055591,0,0,0,NA,NA,NA,NA,1,15362
2020-03-28,County,13,165,Georgia,Jenkins,1,0,11.52604887044721,0,1,0,NA,NA,NA,NA,0,8676
2020-03-29,County,13,165,Georgia,Jenkins,1,0,11.52604887044721,0,0,0,NA,NA,NA,NA,0,8676
2020-03-30,County,13,165,Georgia,Jenkins,1,0,11.52604887044721,0,0,0,NA,NA,NA,NA,0,8676
2020-03-31,County,13,165,Georgia,Jenkins,1,0,11.52604887044721,0,0,0,NA,NA,NA,NA,0,8676
2020-04-01,County,13,165,Georgia,Jenkins,1,0,11.52604887044721,0,0,0,NA,NA,NA,NA,0,8676
2020-04-02,County,13,165,Georgia,Jenkins,1,0,11.52604887044721,0,0,0,NA,NA,NA,NA,1,8676
2020-03-30,County,13,167,Georgia,Johnson,1,0,10.370216737529814,0,1,0,NA,NA,NA,NA,0,9643
2020-03-31,County,13,167,Georgia,Johnson,1,0,10.370216737529814,0,0,0,NA,NA,NA,NA,0,9643
2020-04-01,County,13,167,Georgia,Johnson,1,0,10.370216737529814,0,0,0,NA,NA,NA,NA,0,9643
2020-04-02,County,13,167,Georgia,Johnson,1,0,10.370216737529814,0,0,0,NA,NA,NA,NA,1,9643
2020-03-25,County,13,169,Georgia,Jones,1,0,3.480076561684357,0,1,0,NA,NA,NA,NA,0,28735
2020-03-26,County,13,169,Georgia,Jones,1,0,3.480076561684357,0,0,0,NA,NA,NA,NA,0,28735
2020-03-27,County,13,169,Georgia,Jones,2,0,6.960153123368714,0,1,0,NA,NA,NA,NA,0,28735
2020-03-28,County,13,169,Georgia,Jones,2,0,6.960153123368714,0,0,0,NA,NA,NA,NA,0,28735
2020-03-29,County,13,169,Georgia,Jones,2,0,6.960153123368714,0,0,0,NA,NA,NA,NA,0,28735
2020-03-30,County,13,169,Georgia,Jones,2,0,6.960153123368714,0,0,0,NA,NA,NA,NA,0,28735
2020-03-31,County,13,169,Georgia,Jones,3,0,10.44022968505307,0,1,0,0.42857142857142855,0,0.14285714285714285,0,0,28735
2020-04-01,County,13,169,Georgia,Jones,4,0,13.920306246737429,0,1,0,0.42857142857142855,0,0.10714285714285714,0,0,28735
2020-04-02,County,13,169,Georgia,Jones,5,0,17.400382808421785,0,1,0,0.5714285714285714,0,0.11428571428571428,0,1,28735
2020-03-20,County,13,171,Georgia,Lamar,1,0,5.241914347119568,0,1,0,NA,NA,NA,NA,0,19077
2020-03-21,County,13,171,Georgia,Lamar,1,0,5.241914347119568,0,0,0,NA,NA,NA,NA,0,19077
2020-03-22,County,13,171,Georgia,Lamar,3,0,15.725743041358704,0,2,0,NA,NA,NA,NA,0,19077
2020-03-23,County,13,171,Georgia,Lamar,3,0,15.725743041358704,0,0,0,NA,NA,NA,NA,0,19077
2020-03-24,County,13,171,Georgia,Lamar,3,0,15.725743041358704,0,0,0,NA,NA,NA,NA,0,19077
2020-03-25,County,13,171,Georgia,Lamar,3,0,15.725743041358704,0,0,0,NA,NA,NA,NA,0,19077
2020-03-26,County,13,171,Georgia,Lamar,3,0,15.725743041358704,0,0,0,0.42857142857142855,0,0.14285714285714285,0,0,19077
2020-03-27,County,13,171,Georgia,Lamar,3,0,15.725743041358704,0,0,0,0.2857142857142857,0,0.09523809523809523,0,0,19077
2020-03-28,County,13,171,Georgia,Lamar,3,0,15.725743041358704,0,0,0,0.2857142857142857,0,0.09523809523809523,0,0,19077
2020-03-29,County,13,171,Georgia,Lamar,3,0,15.725743041358704,0,0,0,0,0,0,0,0,19077
2020-03-30,County,13,171,Georgia,Lamar,3,0,15.725743041358704,0,0,0,0,0,0,0,0,19077
2020-03-31,County,13,171,Georgia,Lamar,3,0,15.725743041358704,0,0,0,0,0,0,0,0,19077
2020-04-01,County,13,171,Georgia,Lamar,4,0,20.967657388478273,0,1,0,0.14285714285714285,0,0.03571428571428571,0,0,19077
2020-04-02,County,13,171,Georgia,Lamar,6,0,31.45148608271741,0,2,0,0.42857142857142855,0,0.07142857142857142,0,1,19077
2020-04-01,County,13,173,Georgia,Lanier,1,0,9.594166746618056,0,1,0,NA,NA,NA,NA,0,10423
2020-04-02,County,13,173,Georgia,Lanier,1,0,9.594166746618056,0,0,0,NA,NA,NA,NA,1,10423
2020-03-19,County,13,175,Georgia,Laurens,2,0,4.206452698439406,0,2,0,NA,NA,NA,NA,0,47546
2020-03-20,County,13,175,Georgia,Laurens,2,0,4.206452698439406,0,0,0,NA,NA,NA,NA,0,47546
2020-03-21,County,13,175,Georgia,Laurens,2,0,4.206452698439406,0,0,0,NA,NA,NA,NA,0,47546
2020-03-22,County,13,175,Georgia,Laurens,2,0,4.206452698439406,0,0,0,NA,NA,NA,NA,0,47546
2020-03-23,County,13,175,Georgia,Laurens,2,0,4.206452698439406,0,0,0,NA,NA,NA,NA,0,47546
2020-03-24,County,13,175,Georgia,Laurens,6,0,12.619358095318217,0,4,0,NA,NA,NA,NA,0,47546
2020-03-25,County,13,175,Georgia,Laurens,7,0,14.72258444453792,0,1,0,1,0,0.14285714285714285,0,0,47546
2020-03-26,County,13,175,Georgia,Laurens,8,0,16.825810793757626,0,1,0,0.8571428571428571,0,0.10714285714285714,0,0,47546
2020-03-27,County,13,175,Georgia,Laurens,7,0,14.72258444453792,0,-1,0,0.7142857142857143,0,0.10204081632653061,0,0,47546
2020-03-28,County,13,175,Georgia,Laurens,9,0,18.92903714297733,0,2,0,1,0,0.1111111111111111,0,0,47546
2020-03-29,County,13,175,Georgia,Laurens,12,0,25.238716190636435,0,3,0,1.4285714285714286,0,0.11904761904761905,0,0,47546
2020-03-30,County,13,175,Georgia,Laurens,13,0,27.341942539856138,0,1,0,1.5714285714285714,0,0.12087912087912088,0,0,47546
2020-03-31,County,13,175,Georgia,Laurens,13,0,27.341942539856138,0,0,0,1,0,0.07692307692307693,0,0,47546
2020-04-01,County,13,175,Georgia,Laurens,14,0,29.44516888907584,0,1,0,1,0,0.07142857142857142,0,0,47546
2020-04-02,County,13,175,Georgia,Laurens,14,0,29.44516888907584,0,0,0,0.8571428571428571,0,0.061224489795918366,0,1,47546
2020-03-11,County,13,177,Georgia,Lee,1,0,3.334222459322486,0,1,0,NA,NA,NA,NA,0,29992
2020-03-12,County,13,177,Georgia,Lee,1,0,3.334222459322486,0,0,0,NA,NA,NA,NA,0,29992
2020-03-13,County,13,177,Georgia,Lee,1,0,3.334222459322486,0,0,0,NA,NA,NA,NA,0,29992
2020-03-14,County,13,177,Georgia,Lee,1,0,3.334222459322486,0,0,0,NA,NA,NA,NA,0,29992
2020-03-15,County,13,177,Georgia,Lee,2,0,6.668444918644972,0,1,0,NA,NA,NA,NA,0,29992
2020-03-16,County,13,177,Georgia,Lee,2,0,6.668444918644972,0,0,0,NA,NA,NA,NA,0,29992
2020-03-17,County,13,177,Georgia,Lee,2,0,6.668444918644972,0,0,0,0.2857142857142857,0,0.14285714285714285,0,0,29992
2020-03-18,County,13,177,Georgia,Lee,2,0,6.668444918644972,0,0,0,0.14285714285714285,0,0.07142857142857142,0,0,29992
2020-03-19,County,13,177,Georgia,Lee,4,0,13.336889837289943,0,2,0,0.42857142857142855,0,0.10714285714285714,0,0,29992
2020-03-20,County,13,177,Georgia,Lee,13,0,43.34489197119232,0,9,0,1.7142857142857142,0,0.13186813186813187,0,0,29992
2020-03-21,County,13,177,Georgia,Lee,14,0,46.6791144305148,0,1,0,1.8571428571428572,0,0.1326530612244898,0,0,29992
2020-03-22,County,13,177,Georgia,Lee,16,0,53.34755934915977,0,2,0,2,0,0.125,0,0,29992
2020-03-23,County,13,177,Georgia,Lee,19,0,63.350226727127236,0,3,0,2.4285714285714284,0,0.12781954887218044,0,0,29992
2020-03-24,County,13,177,Georgia,Lee,24,1,80.02133902373967,3.334222459322486,5,1,3.142857142857143,0.14285714285714285,0.13095238095238096,0.005952380952380952,0,29992
2020-03-25,County,13,177,Georgia,Lee,25,1,83.35556148306215,3.334222459322486,1,0,3.2857142857142856,0.14285714285714285,0.13142857142857142,0.005714285714285714,0,29992
2020-03-26,County,13,177,Georgia,Lee,30,1,100.02667377967458,3.334222459322486,5,0,3.7142857142857144,0.14285714285714285,0.12380952380952381,0.0047619047619047615,0,29992
2020-03-27,County,13,177,Georgia,Lee,37,1,123.36623099493198,3.334222459322486,7,0,3.4285714285714284,0.14285714285714285,0.09266409266409266,0.0038610038610038607,0,29992
2020-03-28,County,13,177,Georgia,Lee,39,6,130.03467591357696,20.005334755934918,2,5,3.5714285714285716,0.8571428571428571,0.09157509157509158,0.021978021978021976,0,29992
2020-03-29,County,13,177,Georgia,Lee,43,6,143.3715657508669,20.005334755934918,4,0,3.857142857142857,0.8571428571428571,0.08970099667774087,0.019933554817275746,0,29992
2020-03-30,County,13,177,Georgia,Lee,44,6,146.70578821018938,20.005334755934918,1,0,3.5714285714285716,0.8571428571428571,0.08116883116883117,0.01948051948051948,0,29992
2020-03-31,County,13,177,Georgia,Lee,90,7,300.08002133902374,23.3395572152574,46,1,9.428571428571429,0.8571428571428571,0.10476190476190476,0.009523809523809523,0,29992
2020-04-01,County,13,177,Georgia,Lee,94,7,313.4169111763137,23.3395572152574,4,0,9.857142857142858,0.8571428571428571,0.10486322188449848,0.00911854103343465,0,29992
2020-04-02,County,13,177,Georgia,Lee,104,7,346.75913576953855,23.3395572152574,10,0,10.571428571428571,0.8571428571428571,0.10164835164835165,0.008241758241758242,1,29992
2020-03-23,County,13,179,Georgia,Liberty,1,0,1.6277366322129079,0,1,0,NA,NA,NA,NA,0,61435
2020-03-24,County,13,179,Georgia,Liberty,1,0,1.6277366322129079,0,0,0,NA,NA,NA,NA,0,61435
2020-03-25,County,13,179,Georgia,Liberty,1,0,1.6277366322129079,0,0,0,NA,NA,NA,NA,0,61435
2020-03-26,County,13,179,Georgia,Liberty,1,0,1.6277366322129079,0,0,0,NA,NA,NA,NA,0,61435
2020-03-27,County,13,179,Georgia,Liberty,1,0,1.6277366322129079,0,0,0,NA,NA,NA,NA,0,61435
2020-03-28,County,13,179,Georgia,Liberty,3,0,4.883209896638724,0,2,0,NA,NA,NA,NA,0,61435
2020-03-29,County,13,179,Georgia,Liberty,3,0,4.883209896638724,0,0,0,0.42857142857142855,0,0.14285714285714285,0,0,61435
2020-03-30,County,13,179,Georgia,Liberty,4,0,6.5109465288516315,0,1,0,0.42857142857142855,0,0.10714285714285714,0,0,61435
2020-03-31,County,13,179,Georgia,Liberty,5,0,8.13868316106454,0,1,0,0.5714285714285714,0,0.11428571428571428,0,0,61435
2020-04-01,County,13,179,Georgia,Liberty,7,0,11.394156425490356,0,2,0,0.8571428571428571,0,0.12244897959183673,0,0,61435
2020-04-02,County,13,179,Georgia,Liberty,7,0,11.394156425490356,0,0,0,0.8571428571428571,0,0.12244897959183673,0,1,61435
2020-03-20,County,13,181,Georgia,Lincoln,1,0,12.624668602449185,0,1,0,NA,NA,NA,NA,0,7921
2020-03-21,County,13,181,Georgia,Lincoln,1,0,12.624668602449185,0,0,0,NA,NA,NA,NA,0,7921
2020-03-22,County,13,181,Georgia,Lincoln,1,0,12.624668602449185,0,0,0,NA,NA,NA,NA,0,7921
2020-03-23,County,13,181,Georgia,Lincoln,1,0,12.624668602449185,0,0,0,NA,NA,NA,NA,0,7921
2020-03-24,County,13,181,Georgia,Lincoln,1,0,12.624668602449185,0,0,0,NA,NA,NA,NA,0,7921
2020-03-25,County,13,181,Georgia,Lincoln,1,0,12.624668602449185,0,0,0,NA,NA,NA,NA,0,7921
2020-03-26,County,13,181,Georgia,Lincoln,3,0,37.87400580734756,0,2,0,0.42857142857142855,0,0.14285714285714285,0,0,7921
2020-03-27,County,13,181,Georgia,Lincoln,3,0,37.87400580734756,0,0,0,0.2857142857142857,0,0.09523809523809523,0,0,7921
2020-03-28,County,13,181,Georgia,Lincoln,3,0,37.87400580734756,0,0,0,0.2857142857142857,0,0.09523809523809523,0,0,7921
2020-03-29,County,13,181,Georgia,Lincoln,3,0,37.87400580734756,0,0,0,0.2857142857142857,0,0.09523809523809523,0,0,7921
2020-03-30,County,13,181,Georgia,Lincoln,4,0,50.49867440979674,0,1,0,0.42857142857142855,0,0.10714285714285714,0,0,7921
2020-03-31,County,13,181,Georgia,Lincoln,4,0,50.49867440979674,0,0,0,0.42857142857142855,0,0.10714285714285714,0,0,7921
2020-04-01,County,13,181,Georgia,Lincoln,4,0,50.49867440979674,0,0,0,0.42857142857142855,0,0.10714285714285714,0,0,7921
2020-04-02,County,13,181,Georgia,Lincoln,5,0,63.123343012245925,0,1,0,0.2857142857142857,0,0.05714285714285714,0,1,7921
2020-03-25,County,13,183,Georgia,Long,1,0,5.112735824939925,0,1,0,NA,NA,NA,NA,0,19559
2020-03-26,County,13,183,Georgia,Long,1,0,5.112735824939925,0,0,0,NA,NA,NA,NA,0,19559
2020-03-27,County,13,183,Georgia,Long,1,0,5.112735824939925,0,0,0,NA,NA,NA,NA,0,19559
2020-03-28,County,13,183,Georgia,Long,1,0,5.112735824939925,0,0,0,NA,NA,NA,NA,0,19559
2020-03-29,County,13,183,Georgia,Long,1,0,5.112735824939925,0,0,0,NA,NA,NA,NA,0,19559
